date,country,variant,new_cases,new_deaths,hospitalized
2037-07-07,Brazil,Omicron,497,15,2358
2037-07-08,Canada,Omicron,466,8,4337
2037-07-09,USA,Omicron,476,13,4631
2037-07-10,Canada,XBB,499,10,4152
2037-07-11,Germany,Alpha,496,8,68
2037-07-12,Canada,XBB,527,13,2146
2037-07-13,Germany,BA.5,501,12,852
2037-07-14,Germany,Alpha,525,6,1117
2037-07-15,USA,Delta,514,15,853
2037-07-16,India,Delta,556,4,2501
2037-07-17,India,XBB,523,8,2105
2037-07-18,USA,XBB,505,13,2403
2037-07-19,Canada,XBB,531,13,3782
2037-07-20,Brazil,Delta,510,13,4587
2037-07-21,USA,Delta,486,13,3521
2037-07-22,Germany,Alpha,487,8,1323
2037-07-23,India,Alpha,483,10,1223
2037-07-24,India,XBB,497,8,332
2037-07-25,Canada,Omicron,495,13,1170
2037-07-26,Brazil,Alpha,530,9,1793
2037-07-27,USA,Delta,467,8,1102
2037-07-28,Germany,BA.5,483,8,3962
2037-07-29,Germany,Omicron,511,12,3844
2037-07-30,Brazil,Delta,497,10,3163
2037-07-31,Canada,Omicron,475,13,357
2037-08-01,Brazil,BA.5,469,13,543
2037-08-02,Canada,XBB,491,9,2761
2037-08-03,Canada,Omicron,508,12,2803
2037-08-04,USA,BA.5,450,15,3981
2037-08-05,USA,BA.5,537,10,4804
2037-08-06,Germany,Omicron,546,8,3576
2037-08-07,India,Omicron,530,5,1448
2037-08-08,Canada,Omicron,482,14,4067
2037-08-09,Germany,Omicron,507,7,2605
2037-08-10,India,XBB,465,11,585
2037-08-11,Germany,Delta,505,12,820
2037-08-12,Canada,Alpha,499,14,3489
2037-08-13,India,XBB,494,16,3533
2037-08-14,Brazil,Omicron,512,14,495
2037-08-15,USA,BA.5,470,7,1058
2037-08-16,USA,XBB,518,9,3047
2037-08-17,India,Alpha,523,13,4695
2037-08-18,India,Alpha,498,14,3995
2037-08-19,Canada,XBB,521,18,1220
2037-08-20,India,BA.5,488,10,3639
2037-08-21,USA,BA.5,465,8,3895
2037-08-22,Canada,BA.5,466,9,3746
2037-08-23,Germany,Delta,503,8,1671
2037-08-24,USA,BA.5,470,10,1757
2037-08-25,Brazil,Alpha,526,12,2276
2037-08-26,Canada,Omicron,490,9,2417
2037-08-27,Brazil,Omicron,502,11,2781
2037-08-28,India,Alpha,505,11,1568
2037-08-29,Germany,BA.5,480,8,3515
2037-08-30,India,Omicron,502,7,4502
2037-08-31,USA,Alpha,509,8,4954
2037-09-01,Germany,BA.5,495,9,1634
2037-09-02,USA,Delta,523,8,760
2037-09-03,Germany,Omicron,523,6,3978
2037-09-04,Brazil,BA.5,515,7,2502
2037-09-05,USA,BA.5,517,6,1477
2037-09-06,USA,Omicron,543,11,1756
2037-09-07,India,BA.5,498,9,3004
2037-09-08,Canada,XBB,562,9,3104
2037-09-09,USA,XBB,458,8,2567
2037-09-10,Germany,Delta,528,11,1899
2037-09-11,India,Alpha,476,8,1340
2037-09-12,Canada,XBB,497,3,1128
2037-09-13,USA,XBB,490,14,1207
2037-09-14,Brazil,Delta,467,10,1365
2037-09-15,India,XBB,493,7,2452
2037-09-16,Brazil,XBB,514,12,1556
2037-09-17,Germany,Omicron,549,7,4668
2037-09-18,India,Delta,540,9,3765
2037-09-19,India,BA.5,502,10,3386
2037-09-20,India,BA.5,549,7,4869
2037-09-21,Canada,Alpha,503,4,2975
2037-09-22,Canada,Alpha,527,9,4214
2037-09-23,USA,XBB,522,8,1341
2037-09-24,Brazil,XBB,495,10,1786
2037-09-25,USA,BA.5,513,10,2376
2037-09-26,Brazil,Delta,497,10,2648
2037-09-27,USA,Omicron,459,7,1637
2037-09-28,India,Alpha,496,12,903
2037-09-29,India,XBB,472,18,4257
2037-09-30,Brazil,Alpha,487,13,3868
2037-10-01,India,BA.5,438,12,187
2037-10-02,USA,Delta,542,13,3885
2037-10-03,Canada,BA.5,510,7,1857
2037-10-04,Germany,Omicron,543,7,438
2037-10-05,USA,Delta,502,5,3646
2037-10-06,Brazil,Omicron,494,7,1235
2037-10-07,India,Omicron,485,7,2774
2037-10-08,Germany,Delta,507,12,427
2037-10-09,Germany,Omicron,560,9,1300
2037-10-10,India,Alpha,517,8,2802
2037-10-11,USA,XBB,511,8,488
2037-10-12,India,Delta,485,9,2243
2037-10-13,Canada,BA.5,494,6,2347
2037-10-14,Brazil,BA.5,503,8,2088
2037-10-15,India,XBB,512,7,3279
2037-10-16,USA,BA.5,466,10,3629
2037-10-17,Canada,XBB,506,11,2440
2037-10-18,Canada,Alpha,490,15,4005
2037-10-19,USA,BA.5,522,10,3678
2037-10-20,Brazil,BA.5,492,9,2123
2037-10-21,Germany,Alpha,479,6,1789
2037-10-22,Canada,BA.5,522,7,2535
2037-10-23,USA,BA.5,481,6,1153
2037-10-24,Canada,Alpha,452,13,146
2037-10-25,Germany,Alpha,460,5,2101
2037-10-26,USA,Alpha,518,7,3734
2037-10-27,Canada,BA.5,505,8,4612
2037-10-28,USA,XBB,486,13,27
2037-10-29,USA,XBB,531,14,2226
2037-10-30,Germany,Delta,497,17,4215
2037-10-31,USA,Delta,520,10,4617
2037-11-01,Brazil,BA.5,495,15,650
2037-11-02,Canada,BA.5,507,8,1355
2037-11-03,India,XBB,446,7,710
2037-11-04,Brazil,Omicron,483,7,2884
2037-11-05,Brazil,Delta,521,10,3158
2037-11-06,USA,XBB,532,11,2902
2037-11-07,Brazil,BA.5,555,11,2311
2037-11-08,Brazil,Delta,527,15,4001
2037-11-09,Brazil,Delta,513,17,561
2037-11-10,USA,Delta,514,10,685
2037-11-11,Brazil,BA.5,516,9,2729
2037-11-12,India,XBB,471,12,4545
2037-11-13,Brazil,Omicron,521,5,641
2037-11-14,USA,BA.5,491,13,3571
2037-11-15,USA,Delta,520,10,3068
2037-11-16,Germany,Alpha,503,8,1198
2037-11-17,Germany,XBB,483,8,4451
2037-11-18,India,BA.5,519,6,3644
2037-11-19,Canada,Delta,501,1,2556
2037-11-20,Germany,Omicron,499,3,4787
2037-11-21,Brazil,Delta,539,13,839
2037-11-22,USA,Delta,473,8,2657
2037-11-23,Germany,BA.5,518,17,4500
2037-11-24,USA,Omicron,505,7,3191
2037-11-25,Brazil,Alpha,498,13,4266
2037-11-26,USA,BA.5,481,7,441
2037-11-27,USA,XBB,509,4,3955
2037-11-28,Germany,Omicron,490,18,655
2037-11-29,USA,Alpha,463,10,1142
2037-11-30,Brazil,Alpha,458,10,2085
2037-12-01,India,Omicron,514,8,4738
2037-12-02,USA,XBB,455,10,832
2037-12-03,USA,Delta,470,10,2490
2037-12-04,Brazil,BA.5,476,15,1383
2037-12-05,Canada,XBB,505,18,302
2037-12-06,Brazil,Alpha,519,8,197
2037-12-07,Germany,XBB,489,15,4902
2037-12-08,Germany,Delta,464,6,4914
2037-12-09,India,XBB,519,12,4480
2037-12-10,USA,XBB,509,11,2455
2037-12-11,India,Alpha,538,9,1181
2037-12-12,India,XBB,497,10,3669
2037-12-13,USA,BA.5,475,6,179
2037-12-14,USA,Omicron,494,13,1787
2037-12-15,Brazil,Alpha,518,11,4480
2037-12-16,India,Omicron,539,14,1564
2037-12-17,India,XBB,510,8,345
2037-12-18,Germany,Delta,501,9,2020
2037-12-19,India,Alpha,488,10,3286
2037-12-20,Brazil,XBB,555,8,2006
2037-12-21,Canada,XBB,493,8,3057
2037-12-22,India,Delta,531,12,637
2037-12-23,Brazil,XBB,487,12,2493
2037-12-24,Brazil,BA.5,542,13,4324
2037-12-25,Canada,Delta,453,7,4925
2037-12-26,Brazil,Alpha,495,12,2861
2037-12-27,Germany,Alpha,500,12,716
2037-12-28,Canada,Omicron,520,16,1523
2037-12-29,Germany,BA.5,517,10,1244
2037-12-30,India,BA.5,541,11,833
2037-12-31,India,Alpha,469,8,4103
2038-01-01,Brazil,XBB,527,14,1161
2038-01-02,Brazil,BA.5,483,17,1623
2038-01-03,Canada,BA.5,486,10,3991
2038-01-04,India,XBB,483,10,3482
2038-01-05,USA,Delta,503,10,505
2038-01-06,Brazil,XBB,481,11,504
2038-01-07,Canada,Omicron,538,9,3858
2038-01-08,Brazil,Omicron,518,10,314
2038-01-09,Canada,Alpha,478,12,3641
2038-01-10,India,Delta,500,5,1759
2038-01-11,Brazil,BA.5,500,8,3236
2038-01-12,Brazil,Alpha,526,9,4262
2038-01-13,USA,Alpha,533,6,3692
2038-01-14,India,BA.5,508,11,3573
2038-01-15,Canada,BA.5,496,10,4502
2038-01-16,USA,XBB,494,13,4809
2038-01-17,Canada,Omicron,469,14,4889
2038-01-18,Brazil,BA.5,526,10,1664
2038-01-19,Germany,XBB,525,8,4998
2038-01-20,Brazil,Omicron,527,14,1076
2038-01-21,India,Delta,487,13,1955
2038-01-22,Canada,Delta,514,14,19
2038-01-23,USA,Delta,467,11,1683
2038-01-24,Brazil,BA.5,513,15,191
2038-01-25,Canada,Omicron,508,12,2156
2038-01-26,USA,Omicron,491,5,1019
2038-01-27,Brazil,Delta,513,6,1963
2038-01-28,Germany,Alpha,518,11,4314
2038-01-29,Germany,Omicron,500,13,318
2038-01-30,Brazil,Omicron,509,6,589
2038-01-31,India,XBB,527,5,3986
2038-02-01,Germany,Delta,500,9,2937
2038-02-02,Canada,Alpha,492,9,2906
2038-02-03,India,XBB,525,17,4136
2038-02-04,India,Alpha,500,7,3223
2038-02-05,Brazil,Alpha,480,6,2378
2038-02-06,Canada,Alpha,505,18,822
2038-02-07,Canada,BA.5,521,14,734
2038-02-08,USA,Omicron,505,9,2635
2038-02-09,Germany,Omicron,513,8,2356
2038-02-10,Germany,XBB,512,11,2521
2038-02-11,India,Alpha,504,10,2772
2038-02-12,India,Alpha,514,12,4961
2038-02-13,Brazil,Omicron,504,10,1701
2038-02-14,Canada,Alpha,484,9,3502
2038-02-15,Germany,Alpha,498,9,1285
2038-02-16,USA,Alpha,461,10,1324
2038-02-17,Germany,Delta,514,15,1366
2038-02-18,Germany,Delta,490,13,2436
2038-02-19,Germany,Delta,479,9,2649
2038-02-20,India,XBB,504,6,2917
2038-02-21,Canada,Alpha,473,7,278
2038-02-22,Canada,Delta,491,9,335
2038-02-23,Germany,Delta,466,11,1601
2038-02-24,Canada,BA.5,458,6,3718
2038-02-25,Brazil,XBB,518,11,4421
2038-02-26,India,Delta,500,10,1049
2038-02-27,India,Delta,514,14,3203
2038-02-28,Canada,Delta,487,10,2355
2038-03-01,Germany,BA.5,520,8,3933
2038-03-02,Germany,BA.5,510,22,2908
2038-03-03,Germany,XBB,485,15,624
2038-03-04,Canada,Alpha,556,9,1007
2038-03-05,Germany,Alpha,497,10,889
2038-03-06,Canada,XBB,492,8,3390
2038-03-07,USA,Alpha,504,9,384
2038-03-08,Canada,Omicron,490,10,1760
2038-03-09,Brazil,Alpha,496,13,186
2038-03-10,Germany,BA.5,508,10,2969
2038-03-11,Germany,BA.5,529,8,4415
2038-03-12,India,Delta,521,17,92
2038-03-13,Canada,BA.5,502,13,3811
2038-03-14,USA,Omicron,504,9,102
2038-03-15,Germany,Omicron,485,12,3179
2038-03-16,India,Omicron,496,12,136
2038-03-17,Canada,Delta,501,9,3544
2038-03-18,India,Alpha,532,11,4932
2038-03-19,USA,Delta,533,8,2207
2038-03-20,Canada,BA.5,504,10,3677
2038-03-21,Germany,Omicron,491,21,1997
2038-03-22,Canada,Delta,484,5,4597
2038-03-23,Germany,Delta,486,11,4624
2038-03-24,Brazil,Omicron,482,8,2249
2038-03-25,Germany,XBB,486,11,4449
2038-03-26,India,Omicron,544,12,4916
2038-03-27,USA,XBB,468,12,3027
2038-03-28,Canada,Omicron,497,12,971
2038-03-29,Brazil,Alpha,501,9,117
2038-03-30,Brazil,XBB,478,9,1769
2038-03-31,Brazil,XBB,474,6,3801
2038-04-01,India,Delta,542,13,2935
2038-04-02,Germany,XBB,495,11,3272
2038-04-03,Brazil,BA.5,532,5,516
2038-04-04,USA,Delta,471,6,4827
2038-04-05,USA,Delta,529,8,2313
2038-04-06,Canada,Alpha,476,8,483
2038-04-07,USA,Delta,515,8,3130
2038-04-08,Germany,Delta,507,11,3891
2038-04-09,Germany,BA.5,483,13,4359
2038-04-10,Brazil,Delta,496,14,2890
2038-04-11,Germany,XBB,486,12,1823
2038-04-12,Germany,Alpha,495,8,3059
2038-04-13,Brazil,BA.5,507,5,4409
2038-04-14,Canada,Omicron,489,8,4646
2038-04-15,Germany,Omicron,491,5,3066
2038-04-16,Germany,Omicron,498,10,383
2038-04-17,India,BA.5,490,5,3773
2038-04-18,Canada,Omicron,518,5,2478
2038-04-19,Brazil,XBB,519,8,3693
2038-04-20,India,Omicron,511,5,882
2038-04-21,India,Omicron,502,10,2290
2038-04-22,Canada,Alpha,531,21,4514
2038-04-23,Germany,Omicron,512,11,3951
2038-04-24,Brazil,Omicron,491,6,217
2038-04-25,Canada,Delta,494,12,3288
2038-04-26,India,XBB,507,12,2225
2038-04-27,USA,BA.5,503,9,3368
2038-04-28,Brazil,Alpha,495,13,1192
2038-04-29,USA,BA.5,475,7,4095
2038-04-30,Germany,Omicron,504,11,776
2038-05-01,Canada,Delta,481,8,2598
2038-05-02,Germany,Omicron,490,6,3165
2038-05-03,Canada,Omicron,490,9,2746
2038-05-04,India,Alpha,504,14,4851
2038-05-05,Germany,Alpha,553,9,4632
2038-05-06,USA,BA.5,523,4,4615
2038-05-07,India,Omicron,482,14,2598
2038-05-08,Canada,BA.5,482,9,4066
2038-05-09,India,Omicron,500,8,672
2038-05-10,USA,Alpha,474,11,4843
2038-05-11,Brazil,Delta,474,10,4279
2038-05-12,Canada,BA.5,496,15,1558
2038-05-13,Brazil,BA.5,484,14,3362
2038-05-14,India,XBB,505,12,1676
2038-05-15,Germany,XBB,511,10,2599
2038-05-16,Canada,Delta,465,8,1653
2038-05-17,India,XBB,518,6,1867
2038-05-18,Canada,Delta,524,11,3316
2038-05-19,USA,Omicron,460,9,607
2038-05-20,India,XBB,511,11,64
2038-05-21,Germany,XBB,511,7,2100
2038-05-22,Canada,BA.5,498,18,3277
2038-05-23,Germany,Delta,498,9,1609
2038-05-24,Germany,BA.5,493,8,583
2038-05-25,USA,XBB,518,5,4778
2038-05-26,Brazil,Omicron,516,14,4709
2038-05-27,India,Alpha,519,11,1041
2038-05-28,Brazil,Delta,508,10,2756
2038-05-29,Brazil,Delta,477,10,1146
2038-05-30,USA,Omicron,508,10,3133
2038-05-31,Germany,Omicron,492,7,4858
2038-06-01,Germany,Delta,486,7,4314
2038-06-02,India,Delta,515,14,4513
2038-06-03,USA,Omicron,504,9,3288
2038-06-04,Canada,Omicron,486,5,58
2038-06-05,Germany,Omicron,570,10,3457
2038-06-06,India,XBB,527,17,4863
2038-06-07,Canada,Delta,486,8,3220
2038-06-08,Brazil,Delta,491,13,2564
2038-06-09,USA,Omicron,505,14,4475
2038-06-10,Canada,BA.5,524,6,2266
2038-06-11,Germany,Alpha,511,11,1425
2038-06-12,India,Delta,492,15,3171
2038-06-13,India,XBB,462,11,4717
2038-06-14,USA,Alpha,490,10,4581
2038-06-15,Brazil,BA.5,492,9,2428
2038-06-16,Germany,XBB,470,12,2866
2038-06-17,Brazil,Omicron,466,7,923
2038-06-18,USA,BA.5,515,11,2046
2038-06-19,USA,Omicron,509,9,4690
2038-06-20,Brazil,XBB,502,11,3040
2038-06-21,Canada,XBB,445,14,384
2038-06-22,Canada,Omicron,519,9,2074
2038-06-23,USA,Alpha,519,12,2505
2038-06-24,Canada,Delta,513,8,806
2038-06-25,Canada,Delta,525,8,2761
2038-06-26,India,XBB,530,13,2997
2038-06-27,Brazil,BA.5,466,12,1608
2038-06-28,India,Omicron,522,11,3697
2038-06-29,India,BA.5,477,10,3601
2038-06-30,USA,Omicron,512,6,469
2038-07-01,USA,BA.5,476,13,4173
2038-07-02,USA,Omicron,473,8,3147
2038-07-03,India,XBB,505,11,2244
2038-07-04,Germany,Alpha,530,8,3443
2038-07-05,India,Delta,471,9,2523
2038-07-06,India,BA.5,488,12,4473
2038-07-07,India,Delta,494,12,2289
2038-07-08,Canada,BA.5,508,8,225
2038-07-09,Canada,XBB,546,11,1936
2038-07-10,USA,XBB,490,8,821
2038-07-11,India,BA.5,502,7,4749
2038-07-12,India,BA.5,512,9,1703
2038-07-13,USA,BA.5,472,14,2445
2038-07-14,Brazil,XBB,505,9,3078
2038-07-15,Germany,Alpha,491,18,401
2038-07-16,Germany,Alpha,525,15,2780
2038-07-17,Brazil,BA.5,521,5,2439
2038-07-18,USA,Omicron,492,14,866
2038-07-19,Brazil,Alpha,524,19,3498
2038-07-20,Germany,XBB,524,11,1251
2038-07-21,Brazil,XBB,526,10,805
2038-07-22,India,XBB,509,9,950
2038-07-23,Canada,Delta,500,14,1713
2038-07-24,India,Delta,496,5,4329
2038-07-25,Germany,XBB,444,8,399
2038-07-26,Canada,Alpha,480,5,613
2038-07-27,Canada,Delta,518,15,4182
2038-07-28,Brazil,Omicron,466,13,1870
2038-07-29,India,BA.5,505,7,2757
2038-07-30,Brazil,Delta,512,12,1990
2038-07-31,Germany,Delta,511,20,4814
2038-08-01,Canada,Alpha,528,4,3351
2038-08-02,Brazil,Alpha,522,10,2356
2038-08-03,Canada,Omicron,521,8,3767
2038-08-04,India,Omicron,513,12,431
2038-08-05,Germany,Omicron,549,11,4045
2038-08-06,India,Omicron,479,13,3348
2038-08-07,Brazil,Delta,465,10,3464
2038-08-08,Brazil,Omicron,528,6,3624
2038-08-09,USA,Omicron,493,8,4491
2038-08-10,India,XBB,500,8,791
2038-08-11,Germany,Delta,462,11,4907
2038-08-12,Canada,Delta,507,7,531
2038-08-13,USA,Delta,494,7,930
2038-08-14,Germany,BA.5,485,21,3234
2038-08-15,India,Omicron,522,12,2651
2038-08-16,Canada,Omicron,519,10,4912
2038-08-17,Germany,Omicron,555,19,132
2038-08-18,USA,Alpha,514,5,849
2038-08-19,Canada,Alpha,520,9,1224
2038-08-20,India,Alpha,472,18,3438
2038-08-21,Canada,BA.5,503,8,256
2038-08-22,India,Omicron,493,6,638
2038-08-23,Brazil,Delta,495,7,277
2038-08-24,Brazil,Delta,461,8,3332
2038-08-25,India,XBB,525,10,305
2038-08-26,Germany,Alpha,502,7,876
2038-08-27,USA,BA.5,496,11,1745
2038-08-28,Brazil,XBB,519,6,4980
2038-08-29,Germany,BA.5,464,7,3120
2038-08-30,Canada,Delta,485,13,1039
2038-08-31,Brazil,Omicron,488,8,309
2038-09-01,Germany,Delta,536,19,2205
2038-09-02,USA,Delta,518,4,1509
2038-09-03,Canada,Alpha,473,11,3001
2038-09-04,Brazil,Delta,548,10,4974
2038-09-05,Brazil,BA.5,475,14,3017
2038-09-06,USA,Omicron,524,9,1090
2038-09-07,India,Alpha,478,13,4392
2038-09-08,Brazil,XBB,550,9,3345
2038-09-09,India,Delta,530,11,597
2038-09-10,USA,Alpha,511,7,2110
2038-09-11,USA,Alpha,505,10,1436
2038-09-12,Germany,Alpha,498,12,4295
2038-09-13,Brazil,BA.5,521,11,187
2038-09-14,Canada,XBB,527,6,2781
2038-09-15,Canada,Alpha,472,8,1545
2038-09-16,USA,BA.5,532,7,4807
2038-09-17,Canada,XBB,500,14,4920
2038-09-18,Canada,Omicron,485,7,3142
2038-09-19,Canada,BA.5,487,7,3301
2038-09-20,Germany,Alpha,506,12,2550
2038-09-21,Germany,Delta,517,5,3474
2038-09-22,USA,BA.5,480,11,1933
2038-09-23,Canada,Omicron,509,12,4384
2038-09-24,USA,XBB,487,14,2939
2038-09-25,USA,Omicron,485,6,4462
2038-09-26,USA,XBB,480,14,3264
2038-09-27,Germany,BA.5,497,10,1993
2038-09-28,Germany,XBB,506,7,1055
2038-09-29,Brazil,Alpha,496,6,1008
2038-09-30,Canada,BA.5,472,5,4255
2038-10-01,India,Delta,474,10,2579
2038-10-02,Germany,Omicron,475,10,764
2038-10-03,India,Omicron,482,6,477
2038-10-04,Canada,BA.5,538,15,4897
2038-10-05,Canada,Delta,511,9,32
2038-10-06,Germany,BA.5,475,18,3021
2038-10-07,India,Alpha,496,7,3101
2038-10-08,USA,Alpha,462,9,3440
2038-10-09,USA,Delta,475,10,3355
2038-10-10,Germany,BA.5,489,6,2988
2038-10-11,India,Delta,490,13,1144
2038-10-12,Germany,Delta,504,6,950
2038-10-13,USA,Alpha,516,7,1344
2038-10-14,Canada,Alpha,547,9,1777
2038-10-15,Germany,Delta,510,10,2870
2038-10-16,USA,Delta,483,12,4745
2038-10-17,Canada,XBB,474,11,2257
2038-10-18,Germany,Alpha,477,17,2348
2038-10-19,Germany,Delta,505,7,4598
2038-10-20,USA,XBB,511,11,2291
2038-10-21,USA,Delta,496,7,1654
2038-10-22,Canada,XBB,513,8,1383
2038-10-23,Brazil,Delta,487,9,1864
2038-10-24,Canada,BA.5,518,8,4956
2038-10-25,Germany,Alpha,497,9,4431
2038-10-26,Germany,Delta,463,10,2535
2038-10-27,Germany,Omicron,505,10,672
2038-10-28,USA,Omicron,447,8,1596
2038-10-29,Germany,XBB,539,19,4824
2038-10-30,Germany,Alpha,493,6,4822
2038-10-31,Canada,XBB,483,7,1582
2038-11-01,USA,Alpha,498,13,1748
2038-11-02,Canada,Omicron,541,8,977
2038-11-03,Brazil,Omicron,559,7,3786
2038-11-04,Canada,XBB,472,9,4436
2038-11-05,Canada,BA.5,518,6,2034
2038-11-06,Brazil,Omicron,502,8,4076
2038-11-07,Canada,Alpha,512,10,2514
2038-11-08,Germany,Delta,488,5,3290
2038-11-09,Germany,Delta,513,15,395
2038-11-10,India,Delta,507,10,3781
2038-11-11,USA,Omicron,531,14,1894
2038-11-12,Germany,BA.5,514,7,1574
2038-11-13,USA,Omicron,515,8,2967
2038-11-14,Canada,Alpha,521,9,916
2038-11-15,India,Omicron,447,13,992
2038-11-16,Germany,Omicron,478,7,1195
2038-11-17,Canada,Omicron,498,10,1991
2038-11-18,India,Omicron,487,14,1566
2038-11-19,Canada,Alpha,528,8,4387
2038-11-20,USA,Omicron,510,13,1313
2038-11-21,Canada,BA.5,515,9,369
2038-11-22,Canada,XBB,474,11,727
2038-11-23,Canada,Alpha,485,12,2007
2038-11-24,India,BA.5,507,8,2891
2038-11-25,Canada,Delta,497,6,4336
2038-11-26,India,Delta,509,11,3358
2038-11-27,India,Alpha,529,16,149
2038-11-28,Brazil,XBB,513,11,4508
2038-11-29,Canada,Omicron,484,13,2223
2038-11-30,Germany,Alpha,533,10,3530
2038-12-01,India,Omicron,513,14,1315
2038-12-02,Canada,Omicron,482,7,2435
2038-12-03,Germany,Delta,478,11,4863
2038-12-04,USA,XBB,483,11,2750
2038-12-05,Germany,Omicron,509,13,1748
2038-12-06,India,Alpha,494,9,4175
2038-12-07,India,Delta,493,11,251
2038-12-08,India,Omicron,487,10,1433
2038-12-09,Brazil,Delta,517,5,1021
2038-12-10,Germany,Delta,492,13,2687
2038-12-11,Canada,Alpha,464,9,339
2038-12-12,Canada,Alpha,507,11,1088
2038-12-13,India,BA.5,519,10,3331
2038-12-14,Germany,Omicron,472,12,2385
2038-12-15,USA,Delta,491,15,4070
2038-12-16,Germany,BA.5,453,11,2028
2038-12-17,Canada,Alpha,467,4,1657
2038-12-18,India,XBB,519,11,4403
2038-12-19,Germany,Delta,504,6,3220
2038-12-20,Brazil,XBB,464,9,527
2038-12-21,India,XBB,517,8,409
2038-12-22,Brazil,Delta,502,8,37
2038-12-23,India,BA.5,493,12,1437
2038-12-24,Canada,BA.5,518,13,1147
2038-12-25,USA,Delta,500,7,3048
2038-12-26,Germany,Omicron,534,5,863
2038-12-27,Germany,XBB,499,4,1689
2038-12-28,India,BA.5,502,11,1020
2038-12-29,USA,Delta,495,18,4791
2038-12-30,USA,Alpha,556,5,2027
2038-12-31,Canada,Alpha,570,10,66
2039-01-01,Brazil,Delta,501,7,1879
2039-01-02,Germany,Omicron,485,8,1000
2039-01-03,India,Alpha,507,14,3998
2039-01-04,USA,Omicron,477,10,277
2039-01-05,Germany,Delta,523,11,1144
2039-01-06,Germany,Delta,479,6,3989
2039-01-07,Germany,XBB,521,6,2935
2039-01-08,USA,Delta,552,10,3255
2039-01-09,Canada,Omicron,468,5,3898
2039-01-10,Germany,BA.5,512,10,854
2039-01-11,USA,Alpha,530,9,1878
2039-01-12,USA,Alpha,488,16,1306
2039-01-13,India,XBB,524,6,1562
2039-01-14,Canada,BA.5,503,10,1820
2039-01-15,Canada,Omicron,480,9,1475
2039-01-16,Canada,Omicron,505,6,947
2039-01-17,USA,XBB,490,9,3342
2039-01-18,USA,Delta,515,11,134
2039-01-19,Canada,BA.5,502,14,3155
2039-01-20,USA,Alpha,543,13,1023
2039-01-21,Canada,BA.5,506,9,4417
2039-01-22,India,XBB,465,6,4456
2039-01-23,Brazil,Delta,507,4,4088
2039-01-24,Brazil,BA.5,501,19,4606
2039-01-25,Brazil,Delta,509,11,3780
2039-01-26,Brazil,BA.5,520,11,2547
2039-01-27,India,Alpha,492,13,2936
2039-01-28,USA,Omicron,473,10,4038
2039-01-29,India,BA.5,540,12,1031
2039-01-30,Germany,Omicron,545,10,4658
2039-01-31,USA,Omicron,518,13,1875
2039-02-01,Canada,Omicron,484,14,3449
2039-02-02,Germany,XBB,496,10,3664
2039-02-03,Germany,Alpha,515,7,2769
2039-02-04,India,Omicron,473,9,464
2039-02-05,Germany,Alpha,532,11,4811
2039-02-06,India,BA.5,504,7,926
2039-02-07,Germany,Alpha,548,10,2401
2039-02-08,India,Delta,446,13,4351
2039-02-09,USA,Omicron,509,11,3391
2039-02-10,Germany,BA.5,494,14,3527
2039-02-11,India,Omicron,529,8,3178
2039-02-12,Brazil,Omicron,501,10,3215
2039-02-13,Brazil,BA.5,525,16,591
2039-02-14,Germany,BA.5,498,9,412
2039-02-15,India,XBB,514,13,4819
2039-02-16,USA,XBB,509,6,3343
2039-02-17,Germany,XBB,503,16,3465
2039-02-18,USA,Alpha,515,11,4348
2039-02-19,India,Delta,494,8,4000
2039-02-20,Brazil,Delta,494,14,4851
2039-02-21,India,Alpha,484,10,3026
2039-02-22,USA,XBB,493,8,2952
2039-02-23,Brazil,Delta,479,7,2008
2039-02-24,Germany,XBB,490,13,2800
2039-02-25,Brazil,BA.5,447,6,3558
2039-02-26,Germany,Alpha,482,9,2310
2039-02-27,Germany,XBB,467,7,4074
2039-02-28,Brazil,Alpha,543,12,4102
2039-03-01,Brazil,Omicron,539,8,1111
2039-03-02,USA,Alpha,494,17,4476
2039-03-03,Brazil,Alpha,519,9,1349
2039-03-04,Canada,XBB,517,9,3825
2039-03-05,Brazil,Alpha,504,13,3635
2039-03-06,USA,Omicron,497,8,4823
2039-03-07,Canada,BA.5,480,12,4149
2039-03-08,Canada,Delta,498,9,4622
2039-03-09,India,BA.5,492,6,508
2039-03-10,Canada,Alpha,518,16,3062
2039-03-11,Germany,Omicron,522,9,3929
2039-03-12,USA,Omicron,527,12,1081
2039-03-13,India,BA.5,501,3,4279
2039-03-14,Brazil,XBB,544,11,954
2039-03-15,Canada,Delta,473,10,4502
2039-03-16,India,Alpha,447,10,1523
2039-03-17,Germany,Alpha,481,11,4120
2039-03-18,India,BA.5,493,12,4085
2039-03-19,Germany,Omicron,532,13,3915
2039-03-20,India,Omicron,527,13,4393
2039-03-21,India,XBB,521,5,2687
2039-03-22,Brazil,Delta,501,6,3240
2039-03-23,Brazil,Alpha,482,7,3597
2039-03-24,Brazil,BA.5,510,4,957
2039-03-25,India,XBB,515,11,1626
2039-03-26,Canada,Delta,493,7,3208
2039-03-27,India,Alpha,474,10,3691
2039-03-28,Brazil,Delta,505,10,4716
2039-03-29,India,Alpha,508,17,2778
2039-03-30,Canada,Delta,484,12,366
2039-03-31,Germany,Delta,506,12,963
2039-04-01,USA,BA.5,522,9,3430
2039-04-02,Brazil,XBB,480,11,3385
