date,temperature_c,humidity,condition
2038-06-26,12,33,rain
2038-06-27,-2,44,cloudy
2038-06-28,23,92,cloudy
2038-06-29,38,92,storm
2038-06-30,10,63,cloudy
2038-07-01,6,47,sunny
2038-07-02,-9,80,sunny
2038-07-03,32,86,rain
2038-07-04,26,77,snow
2038-07-05,1,65,cloudy
2038-07-06,-2,44,snow
2038-07-07,14,82,sunny
2038-07-08,-7,72,sunny
2038-07-09,19,39,storm
2038-07-10,24,68,storm
2038-07-11,34,49,sunny
2038-07-12,21,88,sunny
2038-07-13,15,55,storm
2038-07-14,32,72,cloudy
2038-07-15,1,62,storm
2038-07-16,3,74,snow
2038-07-17,13,44,sunny
2038-07-18,1,51,rain
2038-07-19,3,41,rain
2038-07-20,-7,80,snow
2038-07-21,2,86,rain
2038-07-22,32,57,sunny
2038-07-23,33,48,cloudy
2038-07-24,27,32,cloudy
2038-07-25,9,54,cloudy
2038-07-26,6,90,storm
2038-07-27,38,84,cloudy
2038-07-28,3,88,sunny
2038-07-29,8,96,rain
2038-07-30,38,70,cloudy
2038-07-31,10,70,cloudy
2038-08-01,26,95,sunny
2038-08-02,8,71,storm
2038-08-03,-1,88,snow
2038-08-04,28,36,storm
2038-08-05,4,77,storm
2038-08-06,-2,64,storm
2038-08-07,2,48,rain
2038-08-08,14,73,rain
2038-08-09,24,87,sunny
2038-08-10,18,69,storm
2038-08-11,-5,39,rain
2038-08-12,34,54,cloudy
2038-08-13,25,78,cloudy
2038-08-14,12,36,cloudy
2038-08-15,2,80,sunny
2038-08-16,21,55,sunny
2038-08-17,11,42,snow
2038-08-18,1,30,sunny
2038-08-19,3,93,cloudy
2038-08-20,30,97,storm
2038-08-21,28,30,sunny
2038-08-22,34,42,sunny
2038-08-23,33,92,cloudy
2038-08-24,12,83,rain
2038-08-25,-10,43,cloudy
2038-08-26,37,94,snow
2038-08-27,-8,78,rain
2038-08-28,16,86,rain
2038-08-29,5,31,snow
2038-08-30,34,72,rain
2038-08-31,22,60,storm
2038-09-01,-2,77,rain
2038-09-02,19,40,storm
2038-09-03,8,53,snow
2038-09-04,35,82,rain
2038-09-05,18,65,cloudy
2038-09-06,19,46,snow
2038-09-07,13,83,rain
2038-09-08,16,30,cloudy
2038-09-09,-5,84,sunny
2038-09-10,27,37,rain
2038-09-11,4,49,cloudy
2038-09-12,8,85,sunny
2038-09-13,25,39,storm
2038-09-14,39,63,storm
2038-09-15,36,90,storm
2038-09-16,5,47,cloudy
2038-09-17,8,69,sunny
2038-09-18,24,98,rain
2038-09-19,1,87,cloudy
2038-09-20,-2,78,storm
2038-09-21,31,83,sunny
2038-09-22,21,82,snow
2038-09-23,21,67,rain
2038-09-24,21,95,cloudy
2038-09-25,0,88,storm
2038-09-26,26,78,cloudy
2038-09-27,29,36,snow
2038-09-28,36,71,sunny
2038-09-29,-4,40,sunny
2038-09-30,38,59,sunny
2038-10-01,-8,69,cloudy
2038-10-02,9,61,storm
2038-10-03,-4,49,sunny
2038-10-04,34,64,storm
2038-10-05,13,69,snow
2038-10-06,37,68,storm
2038-10-07,1,94,sunny
2038-10-08,-9,35,storm
2038-10-09,0,72,rain
2038-10-10,29,68,storm
2038-10-11,35,92,storm
2038-10-12,30,58,snow
2038-10-13,5,80,sunny
2038-10-14,34,51,cloudy
2038-10-15,-1,36,sunny
2038-10-16,14,44,snow
2038-10-17,31,75,rain
2038-10-18,10,90,storm
2038-10-19,17,90,cloudy
2038-10-20,27,41,snow
2038-10-21,29,95,storm
2038-10-22,28,59,sunny
2038-10-23,39,77,cloudy
2038-10-24,20,54,storm
2038-10-25,39,80,snow
2038-10-26,25,92,rain
2038-10-27,26,96,rain
2038-10-28,29,85,cloudy
2038-10-29,35,44,sunny
2038-10-30,10,94,cloudy
2038-10-31,12,76,storm
2038-11-01,10,95,snow
2038-11-02,-2,49,rain
2038-11-03,11,59,snow
2038-11-04,7,45,snow
2038-11-05,-6,58,snow
2038-11-06,32,51,sunny
2038-11-07,8,64,rain
2038-11-08,-5,89,rain
2038-11-09,-8,63,snow
2038-11-10,39,31,snow
2038-11-11,4,89,snow
2038-11-12,6,81,cloudy
2038-11-13,26,70,snow
2038-11-14,22,54,snow
2038-11-15,29,75,storm
2038-11-16,37,48,cloudy
2038-11-17,-2,98,snow
2038-11-18,14,55,cloudy
2038-11-19,19,77,rain
2038-11-20,10,60,sunny
2038-11-21,-8,54,snow
2038-11-22,-3,94,cloudy
2038-11-23,6,40,sunny
2038-11-24,38,40,sunny
2038-11-25,39,81,rain
2038-11-26,-7,96,snow
2038-11-27,10,51,snow
2038-11-28,0,73,sunny
2038-11-29,2,90,cloudy
2038-11-30,2,40,cloudy
2038-12-01,10,36,sunny
2038-12-02,37,43,sunny
2038-12-03,0,94,rain
2038-12-04,-2,66,sunny
2038-12-05,34,76,rain
2038-12-06,5,75,cloudy
2038-12-07,-5,37,cloudy
2038-12-08,-7,30,rain
2038-12-09,34,38,storm
2038-12-10,-1,39,rain
2038-12-11,33,77,sunny
2038-12-12,13,87,sunny
2038-12-13,19,85,rain
2038-12-14,7,41,cloudy
2038-12-15,-4,35,sunny
2038-12-16,35,89,storm
2038-12-17,18,67,storm
2038-12-18,11,37,sunny
2038-12-19,2,56,rain
2038-12-20,7,91,cloudy
2038-12-21,28,46,cloudy
2038-12-22,21,43,rain
2038-12-23,18,35,rain
2038-12-24,-7,40,snow
2038-12-25,29,40,cloudy
2038-12-26,4,37,storm
2038-12-27,39,88,snow
2038-12-28,-10,53,cloudy
2038-12-29,22,86,sunny
2038-12-30,20,46,cloudy
2038-12-31,20,93,rain
2039-01-01,35,41,storm
2039-01-02,34,56,rain
2039-01-03,1,42,snow
2039-01-04,18,64,storm
2039-01-05,18,60,snow
2039-01-06,1,90,rain
2039-01-07,22,91,sunny
2039-01-08,29,78,sunny
2039-01-09,21,67,storm
2039-01-10,4,42,snow
2039-01-11,1,42,rain
2039-01-12,35,43,sunny
2039-01-13,13,87,rain
2039-01-14,37,39,snow
2039-01-15,26,36,rain
2039-01-16,2,59,snow
2039-01-17,21,45,sunny
2039-01-18,11,93,storm
2039-01-19,29,66,cloudy
2039-01-20,9,92,storm
2039-01-21,4,73,rain
2039-01-22,-2,94,cloudy
2039-01-23,33,49,snow
2039-01-24,-5,62,storm
2039-01-25,-5,60,rain
2039-01-26,7,57,storm
2039-01-27,-7,94,rain
2039-01-28,39,74,rain
2039-01-29,36,95,storm
2039-01-30,25,30,rain
2039-01-31,0,30,cloudy
2039-02-01,13,43,cloudy
2039-02-02,11,89,storm
2039-02-03,16,85,rain
2039-02-04,28,80,cloudy
2039-02-05,-4,96,snow
2039-02-06,-3,90,storm
2039-02-07,-4,36,rain
2039-02-08,35,43,sunny
2039-02-09,27,98,sunny
2039-02-10,-10,86,storm
2039-02-11,38,55,storm
2039-02-12,-8,99,cloudy
2039-02-13,34,40,snow
2039-02-14,-1,63,snow
2039-02-15,37,61,cloudy
2039-02-16,23,34,snow
2039-02-17,37,45,sunny
2039-02-18,26,58,storm
2039-02-19,35,54,rain
2039-02-20,12,63,cloudy
2039-02-21,19,63,snow
2039-02-22,18,38,rain
2039-02-23,28,36,snow
2039-02-24,-3,47,rain
2039-02-25,38,45,snow
2039-02-26,-1,33,storm
2039-02-27,-3,84,cloudy
2039-02-28,36,93,cloudy
2039-03-01,-2,59,sunny
2039-03-02,29,73,cloudy
2039-03-03,4,97,snow
2039-03-04,5,52,snow
2039-03-05,36,46,sunny
2039-03-06,16,81,snow
2039-03-07,8,68,cloudy
2039-03-08,2,95,storm
2039-03-09,28,43,sunny
2039-03-10,-1,92,storm
2039-03-11,35,75,sunny
2039-03-12,17,31,sunny
2039-03-13,-7,32,cloudy
2039-03-14,26,53,cloudy
2039-03-15,-9,62,storm
2039-03-16,11,39,sunny
2039-03-17,32,98,sunny
2039-03-18,-2,89,storm
2039-03-19,12,59,cloudy
2039-03-20,-7,50,cloudy
2039-03-21,-2,36,rain
2039-03-22,12,60,sunny
2039-03-23,-6,35,cloudy
2039-03-24,-10,88,storm
2039-03-25,7,39,snow
2039-03-26,21,74,storm
2039-03-27,3,40,cloudy
2039-03-28,12,63,storm
2039-03-29,29,42,storm
2039-03-30,17,69,rain
2039-03-31,17,97,storm
2039-04-01,1,45,snow
2039-04-02,38,65,storm
2039-04-03,15,85,rain
2039-04-04,11,98,sunny
2039-04-05,38,31,snow
2039-04-06,-4,49,cloudy
2039-04-07,20,96,cloudy
2039-04-08,-9,32,sunny
2039-04-09,37,81,snow
2039-04-10,23,83,snow
2039-04-11,34,45,snow
2039-04-12,-8,88,cloudy
2039-04-13,39,70,cloudy
2039-04-14,-6,46,snow
2039-04-15,3,70,storm
2039-04-16,20,64,snow
2039-04-17,37,82,snow
2039-04-18,-1,47,cloudy
2039-04-19,33,78,cloudy
2039-04-20,12,50,rain
2039-04-21,17,68,sunny
2039-04-22,29,58,storm
2039-04-23,9,41,sunny
2039-04-24,14,54,snow
2039-04-25,-7,33,sunny
2039-04-26,4,55,rain
2039-04-27,17,61,storm
2039-04-28,24,81,sunny
2039-04-29,3,42,storm
2039-04-30,33,59,storm
2039-05-01,-1,95,rain
2039-05-02,2,53,storm
2039-05-03,18,30,cloudy
2039-05-04,29,93,rain
2039-05-05,23,77,sunny
2039-05-06,-7,59,snow
2039-05-07,35,58,rain
2039-05-08,9,44,sunny
2039-05-09,6,93,storm
2039-05-10,2,66,storm
2039-05-11,10,90,rain
2039-05-12,11,58,sunny
2039-05-13,3,95,snow
2039-05-14,-8,59,rain
2039-05-15,25,50,snow
2039-05-16,8,45,storm
2039-05-17,-7,84,sunny
2039-05-18,37,45,storm
2039-05-19,22,98,snow
2039-05-20,28,65,sunny
2039-05-21,-7,50,snow
2039-05-22,-5,53,snow
2039-05-23,20,79,storm
2039-05-24,1,85,cloudy
2039-05-25,17,69,sunny
2039-05-26,-6,98,cloudy
2039-05-27,26,62,cloudy
2039-05-28,10,94,sunny
2039-05-29,18,37,rain
2039-05-30,17,42,storm
2039-05-31,26,42,sunny
2039-06-01,36,91,snow
2039-06-02,19,97,sunny
2039-06-03,36,61,cloudy
2039-06-04,26,53,sunny
2039-06-05,14,30,cloudy
2039-06-06,29,57,cloudy
2039-06-07,22,75,sunny
2039-06-08,27,64,rain
2039-06-09,1,83,rain
2039-06-10,13,57,snow
2039-06-11,5,42,storm
2039-06-12,25,91,cloudy
2039-06-13,12,61,cloudy
2039-06-14,16,86,sunny
2039-06-15,-6,78,sunny
2039-06-16,8,65,cloudy
2039-06-17,-5,44,storm
2039-06-18,22,53,cloudy
2039-06-19,38,52,sunny
2039-06-20,30,85,snow
2039-06-21,20,94,rain
2039-06-22,7,35,storm
2039-06-23,29,94,rain
2039-06-24,19,97,rain
2039-06-25,32,98,sunny
2039-06-26,-6,90,cloudy
2039-06-27,24,97,rain
2039-06-28,28,37,sunny
2039-06-29,13,62,sunny
2039-06-30,32,48,rain
2039-07-01,0,46,rain
2039-07-02,-8,64,snow
2039-07-03,14,95,sunny
2039-07-04,-4,49,cloudy
2039-07-05,-5,84,storm
2039-07-06,10,80,cloudy
2039-07-07,25,37,rain
2039-07-08,-7,45,cloudy
2039-07-09,-4,93,rain
2039-07-10,-10,87,sunny
2039-07-11,27,36,snow
2039-07-12,10,47,rain
2039-07-13,21,74,sunny
2039-07-14,-1,78,sunny
2039-07-15,22,97,storm
2039-07-16,12,82,storm
2039-07-17,5,84,rain
2039-07-18,3,65,rain
2039-07-19,13,47,sunny
2039-07-20,26,70,sunny
2039-07-21,-3,47,storm
2039-07-22,37,99,cloudy
2039-07-23,7,47,cloudy
2039-07-24,-5,55,snow
2039-07-25,13,44,cloudy
2039-07-26,21,41,snow
2039-07-27,-4,56,snow
2039-07-28,24,55,snow
2039-07-29,15,32,snow
2039-07-30,-9,93,storm
2039-07-31,12,65,sunny
2039-08-01,-5,40,rain
2039-08-02,6,96,storm
2039-08-03,35,58,storm
2039-08-04,18,98,rain
2039-08-05,-1,38,snow
2039-08-06,2,39,cloudy
2039-08-07,-7,87,sunny
2039-08-08,23,64,sunny
2039-08-09,-3,61,sunny
2039-08-10,-3,75,rain
2039-08-11,-3,83,snow
2039-08-12,36,43,cloudy
2039-08-13,-9,90,storm
2039-08-14,36,46,sunny
2039-08-15,37,37,sunny
2039-08-16,-6,41,rain
2039-08-17,15,66,sunny
2039-08-18,4,71,sunny
2039-08-19,15,70,sunny
2039-08-20,6,84,snow
2039-08-21,34,60,snow
2039-08-22,5,95,snow
2039-08-23,7,74,cloudy
2039-08-24,2,97,cloudy
2039-08-25,39,54,cloudy
2039-08-26,20,65,storm
2039-08-27,28,92,rain
2039-08-28,5,88,snow
2039-08-29,36,65,sunny
2039-08-30,34,48,storm
2039-08-31,30,95,snow
2039-09-01,7,30,cloudy
2039-09-02,10,59,cloudy
2039-09-03,11,86,sunny
2039-09-04,-8,59,snow
2039-09-05,25,93,storm
2039-09-06,39,60,snow
2039-09-07,25,96,sunny
2039-09-08,14,40,storm
2039-09-09,0,55,snow
2039-09-10,3,93,rain
2039-09-11,20,65,rain
2039-09-12,15,49,snow
2039-09-13,33,91,sunny
2039-09-14,4,38,rain
2039-09-15,13,41,storm
2039-09-16,9,45,snow
2039-09-17,21,64,cloudy
2039-09-18,21,82,storm
2039-09-19,29,37,rain
2039-09-20,24,71,snow
2039-09-21,30,99,snow
2039-09-22,34,80,rain
2039-09-23,-5,62,snow
2039-09-24,15,81,cloudy
2039-09-25,27,82,snow
2039-09-26,22,82,rain
2039-09-27,23,44,cloudy
2039-09-28,39,38,rain
2039-09-29,-8,76,snow
2039-09-30,9,34,rain
2039-10-01,5,92,sunny
2039-10-02,33,54,cloudy
2039-10-03,17,48,rain
2039-10-04,9,40,rain
2039-10-05,13,99,sunny
2039-10-06,17,79,storm
2039-10-07,-2,39,snow
2039-10-08,23,72,cloudy
2039-10-09,22,87,snow
2039-10-10,-10,50,sunny
2039-10-11,-2,85,sunny
2039-10-12,10,51,storm
2039-10-13,-10,80,rain
2039-10-14,4,65,snow
2039-10-15,35,98,snow
2039-10-16,36,76,cloudy
2039-10-17,14,45,storm
2039-10-18,14,70,sunny
2039-10-19,-6,49,snow
2039-10-20,25,87,rain
2039-10-21,-9,58,sunny
2039-10-22,5,64,cloudy
2039-10-23,31,33,sunny
2039-10-24,-7,80,sunny
2039-10-25,22,53,cloudy
2039-10-26,14,57,sunny
2039-10-27,25,39,sunny
2039-10-28,25,47,sunny
2039-10-29,-5,36,sunny
2039-10-30,1,70,rain
2039-10-31,23,54,sunny
2039-11-01,22,35,rain
2039-11-02,27,38,cloudy
2039-11-03,5,84,rain
2039-11-04,27,64,storm
2039-11-05,31,43,snow
2039-11-06,36,71,cloudy
2039-11-07,8,95,sunny
2039-11-08,31,67,snow
2039-11-09,31,73,sunny
2039-11-10,33,52,rain
2039-11-11,35,52,storm
2039-11-12,-10,32,sunny
2039-11-13,23,99,snow
2039-11-14,35,80,sunny
2039-11-15,29,58,cloudy
2039-11-16,7,77,snow
2039-11-17,4,45,sunny
2039-11-18,22,39,cloudy
2039-11-19,26,96,storm
2039-11-20,-7,62,storm
2039-11-21,21,38,cloudy
2039-11-22,-5,78,cloudy
2039-11-23,1,51,snow
2039-11-24,10,62,sunny
2039-11-25,18,82,rain
2039-11-26,7,76,storm
2039-11-27,2,56,rain
2039-11-28,21,74,cloudy
2039-11-29,11,56,cloudy
2039-11-30,22,31,cloudy
2039-12-01,35,62,rain
2039-12-02,-4,44,rain
2039-12-03,0,67,cloudy
2039-12-04,28,36,sunny
2039-12-05,-1,50,cloudy
2039-12-06,-8,84,storm
2039-12-07,-5,71,rain
2039-12-08,37,47,cloudy
2039-12-09,38,79,snow
2039-12-10,28,41,rain
2039-12-11,1,73,storm
2039-12-12,25,77,sunny
2039-12-13,38,96,snow
2039-12-14,-2,50,sunny
2039-12-15,-3,45,cloudy
2039-12-16,17,80,sunny
2039-12-17,35,81,storm
2039-12-18,27,77,sunny
2039-12-19,23,88,snow
2039-12-20,-8,95,cloudy
2039-12-21,21,85,rain
2039-12-22,29,46,rain
2039-12-23,22,35,rain
2039-12-24,-2,71,snow
2039-12-25,-7,49,storm
2039-12-26,29,94,storm
2039-12-27,12,86,snow
2039-12-28,5,84,rain
2039-12-29,-10,45,snow
2039-12-30,-1,67,storm
2039-12-31,20,83,sunny
2040-01-01,23,80,storm
2040-01-02,-5,88,snow
2040-01-03,30,41,rain
2040-01-04,29,86,rain
2040-01-05,-9,37,rain
2040-01-06,-2,89,rain
2040-01-07,-3,32,sunny
2040-01-08,2,38,sunny
2040-01-09,33,91,snow
2040-01-10,-3,74,snow
2040-01-11,34,92,sunny
2040-01-12,36,86,cloudy
2040-01-13,-8,75,rain
2040-01-14,38,47,storm
2040-01-15,38,52,cloudy
2040-01-16,-2,85,sunny
2040-01-17,14,38,storm
2040-01-18,0,67,storm
2040-01-19,-3,76,storm
2040-01-20,39,38,sunny
2040-01-21,-3,96,snow
2040-01-22,7,46,storm
2040-01-23,17,92,cloudy
2040-01-24,11,99,storm
2040-01-25,37,49,snow
2040-01-26,0,31,storm
2040-01-27,-6,93,rain
2040-01-28,35,69,snow
2040-01-29,35,75,storm
2040-01-30,17,64,sunny
2040-01-31,18,38,sunny
2040-02-01,11,92,rain
2040-02-02,5,87,snow
2040-02-03,22,48,sunny
2040-02-04,-1,94,storm
2040-02-05,1,72,snow
2040-02-06,6,97,snow
2040-02-07,-4,73,snow
2040-02-08,-6,89,rain
2040-02-09,-4,75,sunny
2040-02-10,17,75,rain
2040-02-11,-7,96,sunny
2040-02-12,12,90,snow
2040-02-13,-8,42,rain
2040-02-14,13,94,storm
2040-02-15,-3,38,storm
2040-02-16,3,47,rain
2040-02-17,30,99,sunny
2040-02-18,26,83,storm
2040-02-19,22,85,storm
2040-02-20,6,39,storm
2040-02-21,-9,43,sunny
2040-02-22,36,70,rain
2040-02-23,8,30,rain
2040-02-24,37,56,rain
2040-02-25,19,80,rain
2040-02-26,8,42,rain
2040-02-27,-3,85,rain
2040-02-28,20,74,sunny
2040-02-29,28,50,sunny
2040-03-01,39,70,snow
2040-03-02,-5,78,storm
2040-03-03,24,34,rain
2040-03-04,-1,80,sunny
2040-03-05,17,65,rain
2040-03-06,39,66,storm
2040-03-07,2,48,storm
2040-03-08,27,85,snow
2040-03-09,-7,86,snow
2040-03-10,8,66,snow
2040-03-11,3,73,cloudy
2040-03-12,31,30,storm
2040-03-13,37,33,sunny
2040-03-14,7,92,snow
2040-03-15,38,76,cloudy
2040-03-16,28,35,cloudy
2040-03-17,1,54,cloudy
2040-03-18,-10,34,sunny
2040-03-19,-3,68,cloudy
2040-03-20,7,34,storm
2040-03-21,33,30,snow
2040-03-22,-10,32,rain
2040-03-23,14,77,storm
2040-03-24,9,60,rain
2040-03-25,6,39,cloudy
2040-03-26,31,80,storm
2040-03-27,-2,83,sunny
2040-03-28,-2,38,snow
2040-03-29,13,68,cloudy
2040-03-30,-3,54,rain
2040-03-31,-1,53,cloudy
2040-04-01,20,40,snow
2040-04-02,-8,85,sunny
2040-04-03,24,67,sunny
2040-04-04,6,96,rain
2040-04-05,1,99,rain
2040-04-06,0,56,rain
2040-04-07,16,83,sunny
2040-04-08,10,88,cloudy
2040-04-09,23,87,rain
2040-04-10,-8,53,sunny
2040-04-11,-5,48,cloudy
2040-04-12,32,37,snow
2040-04-13,-2,76,snow
2040-04-14,17,75,storm
2040-04-15,13,37,storm
2040-04-16,6,63,storm
2040-04-17,5,63,cloudy
2040-04-18,-1,59,cloudy
2040-04-19,14,86,cloudy
2040-04-20,30,76,storm
2040-04-21,6,32,storm
2040-04-22,15,39,rain
2040-04-23,3,37,cloudy
2040-04-24,-1,86,rain
2040-04-25,4,74,rain
2040-04-26,20,31,snow
2040-04-27,20,91,rain
2040-04-28,19,44,snow
2040-04-29,16,38,storm
2040-04-30,24,87,sunny
2040-05-01,5,37,cloudy
2040-05-02,8,96,storm
2040-05-03,14,89,storm
2040-05-04,0,80,sunny
2040-05-05,31,53,sunny
2040-05-06,37,99,cloudy
2040-05-07,1,34,snow
2040-05-08,9,83,rain
2040-05-09,4,59,sunny
2040-05-10,-8,77,snow
2040-05-11,39,39,sunny
2040-05-12,16,57,sunny
2040-05-13,-4,55,cloudy
2040-05-14,6,37,rain
2040-05-15,20,86,storm
2040-05-16,21,32,cloudy
2040-05-17,-9,91,cloudy
2040-05-18,38,49,snow
2040-05-19,6,51,cloudy
2040-05-20,23,60,storm
2040-05-21,1,92,sunny
2040-05-22,11,47,snow
2040-05-23,36,97,storm
2040-05-24,38,62,rain
2040-05-25,37,56,rain
2040-05-26,8,54,rain
2040-05-27,13,89,snow
2040-05-28,33,65,storm
2040-05-29,-6,68,snow
2040-05-30,25,33,rain
2040-05-31,-10,69,snow
2040-06-01,-8,60,cloudy
2040-06-02,6,76,cloudy
2040-06-03,9,42,storm
2040-06-04,13,32,cloudy
2040-06-05,-1,94,sunny
2040-06-06,2,31,rain
2040-06-07,28,60,storm
2040-06-08,23,66,sunny
2040-06-09,13,73,cloudy
2040-06-10,30,80,rain
2040-06-11,33,69,sunny
2040-06-12,9,33,storm
2040-06-13,39,68,snow
2040-06-14,31,35,cloudy
2040-06-15,3,99,storm
2040-06-16,16,83,rain
2040-06-17,1,37,rain
2040-06-18,5,81,rain
2040-06-19,-3,74,snow
2040-06-20,9,48,sunny
2040-06-21,28,94,cloudy
2040-06-22,18,43,sunny
2040-06-23,2,92,sunny
2040-06-24,18,66,cloudy
2040-06-25,35,53,snow
2040-06-26,-6,82,rain
2040-06-27,39,59,storm
2040-06-28,-2,57,rain
2040-06-29,15,47,storm
2040-06-30,-3,47,storm
2040-07-01,21,78,rain
2040-07-02,-4,94,storm
2040-07-03,22,79,storm
2040-07-04,9,65,sunny
2040-07-05,20,57,cloudy
2040-07-06,-5,74,snow
2040-07-07,25,94,snow
2040-07-08,34,80,storm
2040-07-09,13,74,snow
2040-07-10,26,54,rain
2040-07-11,24,84,sunny
2040-07-12,16,74,cloudy
2040-07-13,1,33,rain
2040-07-14,15,96,sunny
2040-07-15,-2,94,rain
2040-07-16,30,82,storm
2040-07-17,30,57,cloudy
2040-07-18,5,50,snow
2040-07-19,24,71,rain
2040-07-20,27,99,rain
2040-07-21,27,67,storm
2040-07-22,2,76,storm
2040-07-23,22,57,sunny
2040-07-24,-8,55,rain
2040-07-25,-7,76,rain
2040-07-26,31,63,snow
2040-07-27,10,73,sunny
2040-07-28,-9,88,rain
2040-07-29,5,49,rain
2040-07-30,5,99,snow
2040-07-31,33,52,rain
2040-08-01,26,35,snow
2040-08-02,11,35,sunny
2040-08-03,27,46,snow
2040-08-04,12,78,snow
2040-08-05,38,90,snow
2040-08-06,21,92,snow
2040-08-07,-5,90,cloudy
2040-08-08,-2,76,snow
2040-08-09,39,71,rain
2040-08-10,21,52,cloudy
2040-08-11,-10,96,sunny
2040-08-12,26,32,storm
2040-08-13,38,96,storm
2040-08-14,20,95,snow
2040-08-15,20,92,rain
2040-08-16,20,76,cloudy
2040-08-17,11,75,sunny
2040-08-18,35,30,sunny
2040-08-19,30,43,snow
2040-08-20,2,68,rain
2040-08-21,21,87,sunny
2040-08-22,-8,79,cloudy
2040-08-23,-8,34,rain
2040-08-24,36,68,storm
2040-08-25,17,77,sunny
2040-08-26,23,36,rain
2040-08-27,-5,63,cloudy
2040-08-28,30,97,snow
2040-08-29,14,37,cloudy
2040-08-30,8,88,cloudy
2040-08-31,9,84,storm
2040-09-01,7,43,rain
2040-09-02,27,30,sunny
2040-09-03,-10,89,sunny
2040-09-04,16,39,rain
2040-09-05,1,61,sunny
2040-09-06,-3,55,rain
2040-09-07,39,90,sunny
2040-09-08,-9,99,storm
2040-09-09,17,48,storm
2040-09-10,39,77,rain
2040-09-11,0,73,snow
2040-09-12,27,54,cloudy
2040-09-13,10,71,storm
2040-09-14,-2,41,rain
2040-09-15,35,34,sunny
2040-09-16,-6,92,snow
2040-09-17,26,58,rain
2040-09-18,18,35,snow
2040-09-19,7,61,storm
2040-09-20,31,76,cloudy
2040-09-21,15,56,cloudy
2040-09-22,34,56,cloudy
2040-09-23,9,32,storm
2040-09-24,18,59,sunny
2040-09-25,-10,58,snow
2040-09-26,19,61,rain
2040-09-27,16,80,cloudy
2040-09-28,25,84,cloudy
2040-09-29,25,85,storm
2040-09-30,14,90,storm
2040-10-01,34,54,storm
2040-10-02,38,99,cloudy
2040-10-03,-7,49,sunny
2040-10-04,-10,39,cloudy
2040-10-05,38,53,snow
2040-10-06,18,87,cloudy
2040-10-07,20,72,rain
2040-10-08,20,43,cloudy
2040-10-09,34,63,sunny
2040-10-10,10,96,rain
2040-10-11,4,37,rain
2040-10-12,19,38,sunny
2040-10-13,21,40,rain
2040-10-14,30,47,cloudy
2040-10-15,7,66,rain
2040-10-16,1,33,cloudy
2040-10-17,16,80,snow
2040-10-18,-5,85,sunny
2040-10-19,35,97,storm
2040-10-20,21,73,rain
2040-10-21,31,40,sunny
2040-10-22,0,95,snow
2040-10-23,16,87,rain
2040-10-24,-3,50,snow
2040-10-25,-3,30,rain
2040-10-26,2,35,storm
2040-10-27,6,41,cloudy
2040-10-28,1,99,storm
2040-10-29,-2,81,snow
2040-10-30,-8,37,rain
2040-10-31,36,70,rain
2040-11-01,32,38,snow
2040-11-02,16,33,rain
2040-11-03,22,30,storm
2040-11-04,0,94,cloudy
2040-11-05,0,36,rain
2040-11-06,4,76,rain
2040-11-07,29,71,cloudy
2040-11-08,24,70,snow
2040-11-09,27,37,storm
2040-11-10,-1,92,storm
2040-11-11,37,81,sunny
2040-11-12,12,34,snow
2040-11-13,-5,53,snow
2040-11-14,6,55,storm
2040-11-15,-8,31,storm
2040-11-16,-9,51,storm
2040-11-17,38,67,storm
2040-11-18,-5,81,storm
2040-11-19,20,55,storm
2040-11-20,15,57,snow
2040-11-21,-1,47,sunny
2040-11-22,22,34,snow
2040-11-23,29,51,storm
2040-11-24,4,46,cloudy
2040-11-25,34,92,rain
2040-11-26,17,88,snow
2040-11-27,31,98,rain
2040-11-28,6,97,sunny
2040-11-29,26,69,cloudy
2040-11-30,-2,80,sunny
2040-12-01,12,61,storm
2040-12-02,20,46,rain
2040-12-03,11,64,snow
2040-12-04,29,66,rain
2040-12-05,-5,63,sunny
2040-12-06,2,92,rain
2040-12-07,-6,40,snow
2040-12-08,19,73,cloudy
2040-12-09,10,98,rain
2040-12-10,29,66,sunny
2040-12-11,23,65,cloudy
2040-12-12,-2,99,rain
2040-12-13,36,66,storm
2040-12-14,1,61,sunny
2040-12-15,-7,62,cloudy
2040-12-16,37,38,rain
2040-12-17,28,80,rain
2040-12-18,9,68,sunny
2040-12-19,33,64,rain
2040-12-20,37,87,snow
2040-12-21,12,68,storm
2040-12-22,8,91,snow
2040-12-23,13,55,cloudy
2040-12-24,39,65,rain
2040-12-25,22,97,sunny
2040-12-26,-3,95,snow
2040-12-27,12,99,cloudy
2040-12-28,25,50,sunny
2040-12-29,23,88,sunny
2040-12-30,15,30,storm
2040-12-31,33,34,sunny
2041-01-01,11,97,rain
2041-01-02,5,82,cloudy
2041-01-03,-10,93,storm
2041-01-04,7,74,storm
2041-01-05,-1,94,rain
2041-01-06,38,51,snow
2041-01-07,24,53,storm
2041-01-08,19,71,rain
2041-01-09,39,89,sunny
2041-01-10,19,41,sunny
2041-01-11,20,75,cloudy
2041-01-12,-9,83,cloudy
2041-01-13,22,80,rain
2041-01-14,22,91,snow
2041-01-15,15,66,sunny
2041-01-16,0,82,sunny
2041-01-17,-6,95,snow
2041-01-18,7,54,storm
2041-01-19,3,98,cloudy
2041-01-20,31,81,rain
2041-01-21,-7,41,cloudy
2041-01-22,-7,72,sunny
2041-01-23,-1,35,rain
2041-01-24,20,82,sunny
